task,variant,seed,n_params,distance,acc,n
assoc_recall,sinusoidal,2,3163904,20.702227432590856,0.22215709261430247,1706
assoc_recall,sinusoidal,2,3163904,22.31458699472759,0.22026947861745752,1707
assoc_recall,sinusoidal,2,3163904,23.99765670767428,0.22378441710603397,1707
assoc_recall,sinusoidal,2,3163904,25.964243845252053,0.2063305978898007,1706
assoc_recall,sinusoidal,2,3163904,28.376684241359108,0.21558289396602226,1707
assoc_recall,sinusoidal,2,3163904,32.471587580550676,0.2179261862917399,1707
assoc_recall,t5,0,3164160,7.53810082063306,0.2813599062133646,1706
assoc_recall,t5,0,3164160,11.390158172231986,0.27006444053895723,1707
assoc_recall,t5,0,3164160,13.827768014059753,0.2688927943760984,1707
assoc_recall,t5,0,3164160,15.74208675263775,0.25381008206330596,1706
assoc_recall,t5,0,3164160,17.540714704159345,0.2589338019917985,1707
assoc_recall,t5,0,3164160,19.19742237844171,0.268306971294669,1707
assoc_recall,t5,0,3164160,20.64126611957796,0.246189917936694,1706
assoc_recall,t5,0,3164160,22.333333333333332,0.268306971294669,1707
assoc_recall,t5,0,3164160,24.013473930872877,0.2583479789103691,1707
assoc_recall,t5,0,3164160,25.95896834701055,0.2502930832356389,1706
assoc_recall,t5,0,3164160,28.31927357937903,0.2401874633860574,1707
assoc_recall,t5,0,3164160,32.3585237258348,0.2530755711775044,1707
assoc_recall,t5,1,3164160,7.589097303634232,0.2567409144196952,1706
assoc_recall,t5,1,3164160,11.579964850615115,0.2530755711775044,1707
assoc_recall,t5,1,3164160,14.039250146455771,0.2624487404803749,1707
assoc_recall,t5,1,3164160,16.019343493552167,0.2514654161781946,1706
assoc_recall,t5,1,3164160,17.68424135910955,0.23491505565319273,1707
assoc_recall,t5,1,3164160,19.38722905682484,0.2583479789103691,1707
assoc_recall,t5,1,3164160,20.80187573270809,0.24970691676436108,1706
assoc_recall,t5,1,3164160,22.398359695371997,0.24838898652606914,1707
assoc_recall,t5,1,3164160,24.080257762155828,0.24253075571177504,1707
assoc_recall,t5,1,3164160,26.070926143024618,0.2502930832356389,1706
assoc_recall,t5,1,3164160,28.623315758640892,0.24428822495606328,1707
assoc_recall,t5,1,3164160,32.62272993555946,0.252489748096075,1707
assoc_recall,t5,2,3164160,7.531066822977726,0.2842907385697538,1706
assoc_recall,t5,2,3164160,11.549502050380784,0.29349736379613356,1707
assoc_recall,t5,2,3164160,13.971880492091389,0.27006444053895723,1707
assoc_recall,t5,2,3164160,15.930246189917936,0.2620164126611958,1706
assoc_recall,t5,2,3164160,17.61394258933802,0.27885178676039835,1707
assoc_recall,t5,2,3164160,19.282366725248973,0.2630345635618043,1707
assoc_recall,t5,2,3164160,20.702227432590856,0.2456037514654162,1706
assoc_recall,t5,2,3164160,22.31458699472759,0.27826596367896894,1707
assoc_recall,t5,2,3164160,23.99765670767428,0.27065026362038663,1707
assoc_recall,t5,2,3164160,25.964243845252053,0.2555685814771395,1706
assoc_recall,t5,2,3164160,28.376684241359108,0.24956063268892795,1707
assoc_recall,t5,2,3164160,32.471587580550676,0.255418863503222,1707
assoc_recall_hard,alibi,0,3163904,11.543962485345839,0.317116060961313,1706
assoc_recall_hard,alibi,0,3163904,17.679554774458115,0.29935559461042766,1707
assoc_recall_hard,alibi,0,3163904,21.394844756883423,0.29056824838898654,1707
assoc_recall_hard,alibi,0,3163904,24.579718640093787,0.30773739742086753,1706
assoc_recall_hard,alibi,0,3163904,27.51376684241359,0.28295254833040423,1707
assoc_recall_hard,alibi,0,3163904,30.379027533684827,0.3087287639132982,1707
assoc_recall_hard,alibi,0,3163904,33.15005861664713,0.27549824150058616,1706
assoc_recall_hard,alibi,0,3163904,35.94083186877563,0.3022847100175747,1707
assoc_recall_hard,alibi,0,3163904,38.77445811364968,0.29349736379613356,1707
assoc_recall_hard,alibi,0,3163904,41.93610785463071,0.29601406799531066,1706
assoc_recall_hard,alibi,0,3163904,45.76449912126538,0.29056824838898654,1707
assoc_recall_hard,alibi,0,3163904,52.05858230814294,0.27182190978324544,1707
assoc_recall_hard,alibi,1,3163904,11.781359906213364,0.3604923798358734,1706
assoc_recall_hard,alibi,1,3163904,18.1593438781488,0.35442296426479203,1707
assoc_recall_hard,alibi,1,3163904,21.9701230228471,0.3321616871704745,1707
assoc_recall_hard,alibi,1,3163904,25.148886283704574,0.3335287221570926,1706
assoc_recall_hard,alibi,1,3163904,28.105448154657292,0.31927357937902756,1707
assoc_recall_hard,alibi,1,3163904,30.964850615114237,0.3245459871118922,1707
assoc_recall_hard,alibi,1,3163904,33.61488862837046,0.3048065650644783,1706
assoc_recall_hard,alibi,1,3163904,36.39718804920914,0.3450497949619215,1707
assoc_recall_hard,alibi,1,3163904,39.27475102519039,0.3374340949033392,1707
assoc_recall_hard,alibi,1,3163904,42.43728018757327,0.34232121922626024,1706
assoc_recall_hard,alibi,1,3163904,46.14235500878735,0.3509080257762156,1707
assoc_recall_hard,alibi,1,3163904,52.53719976567077,0.38371411833626246,1707
assoc_recall_hard,alibi,2,3163904,11.702813599062134,0.32297772567409144,1706
assoc_recall_hard,alibi,2,3163904,18.11775043936731,0.29291154071470415,1707
assoc_recall_hard,alibi,2,3163904,21.766842413591096,0.3274751025190393,1707
assoc_recall_hard,alibi,2,3163904,24.86459554513482,0.3347010550996483,1706
assoc_recall_hard,alibi,2,3163904,27.756883421206794,0.3403632103104862,1707
assoc_recall_hard,alibi,2,3163904,30.482718219097833,0.3350908025776216,1707
assoc_recall_hard,alibi,2,3163904,33.160023446658855,0.32063305978898005,1706
assoc_recall_hard,alibi,2,3163904,35.926772114821325,0.3397773872290568,1707
assoc_recall_hard,alibi,2,3163904,38.94669009958992,0.3186877562975981,1707
assoc_recall_hard,alibi,2,3163904,42.1189917936694,0.3130128956623681,1706
assoc_recall_hard,alibi,2,3163904,45.93087287639133,0.31985940246045697,1707
assoc_recall_hard,alibi,2,3163904,52.3087287639133,0.3163444639718805,1707
assoc_recall_hard,learned,0,3262464,11.543962485345839,0.26553341148886284,1706
assoc_recall_hard,learned,0,3262464,17.679554774458115,0.25717633274751023,1707
assoc_recall_hard,learned,0,3262464,21.394844756883423,0.2606912712360867,1707
assoc_recall_hard,learned,0,3262464,24.579718640093787,0.2672919109026964,1706
assoc_recall_hard,learned,0,3262464,27.51376684241359,0.255418863503222,1707
assoc_recall_hard,learned,0,3262464,30.379027533684827,0.26537785588752194,1707
assoc_recall_hard,learned,0,3262464,33.15005861664713,0.2403282532239156,1706
assoc_recall_hard,learned,0,3262464,35.94083186877563,0.27826596367896894,1707
assoc_recall_hard,learned,0,3262464,38.77445811364968,0.2530755711775044,1707
assoc_recall_hard,learned,0,3262464,41.93610785463071,0.2661195779601407,1706
assoc_recall_hard,learned,0,3262464,45.76449912126538,0.27182190978324544,1707
assoc_recall_hard,learned,0,3262464,52.05858230814294,0.2507322788517868,1707
assoc_recall_hard,learned,1,3262464,11.781359906213364,0.25381008206330596,1706
assoc_recall_hard,learned,1,3262464,18.1593438781488,0.2454598711189221,1707
assoc_recall_hard,learned,1,3262464,21.9701230228471,0.24077328646748683,1707
assoc_recall_hard,learned,1,3262464,25.148886283704574,0.2502930832356389,1706
assoc_recall_hard,learned,1,3262464,28.105448154657292,0.2478031634446397,1707
assoc_recall_hard,learned,1,3262464,30.964850615114237,0.2466315172817809,1707
assoc_recall_hard,learned,1,3262464,33.61488862837046,0.23270808909730364,1706
assoc_recall_hard,learned,1,3262464,36.39718804920914,0.26537785588752194,1707
assoc_recall_hard,learned,1,3262464,39.27475102519039,0.2583479789103691,1707
assoc_recall_hard,learned,1,3262464,42.43728018757327,0.2502930832356389,1706
assoc_recall_hard,learned,1,3262464,46.14235500878735,0.2542472173403632,1707
assoc_recall_hard,learned,1,3262464,52.53719976567077,0.2583479789103691,1707
assoc_recall_hard,learned,2,3262464,11.702813599062134,0.29425556858147717,1706
assoc_recall_hard,learned,2,3262464,18.11775043936731,0.255418863503222,1707
assoc_recall_hard,learned,2,3262464,21.766842413591096,0.27123608670181604,1707
assoc_recall_hard,learned,2,3262464,24.86459554513482,0.2719812426729191,1706
assoc_recall_hard,learned,2,3262464,27.756883421206794,0.2677211482132396,1707
assoc_recall_hard,learned,2,3262464,30.482718219097833,0.26420620972466313,1707
assoc_recall_hard,learned,2,3262464,33.160023446658855,0.2737397420867526,1706
assoc_recall_hard,learned,2,3262464,35.926772114821325,0.2694786174575278,1707
assoc_recall_hard,learned,2,3262464,38.94669009958992,0.268306971294669,1707
assoc_recall_hard,learned,2,3262464,42.1189917936694,0.25381008206330596,1706
assoc_recall_hard,learned,2,3262464,45.93087287639133,0.2618629173989455,1707
assoc_recall_hard,learned,2,3262464,52.3087287639133,0.2542472173403632,1707
assoc_recall_hard,nope,0,3163904,11.543962485345839,0.2708089097303634,1706
assoc_recall_hard,nope,0,3163904,17.679554774458115,0.26537785588752194,1707
assoc_recall_hard,nope,0,3163904,21.394844756883423,0.2565905096660808,1707
assoc_recall_hard,nope,0,3163904,24.579718640093787,0.27256740914419697,1706
assoc_recall_hard,nope,0,3163904,27.51376684241359,0.2618629173989455,1707
assoc_recall_hard,nope,0,3163904,30.379027533684827,0.2671353251318102,1707
assoc_recall_hard,nope,0,3163904,33.15005861664713,0.23446658851113716,1706
assoc_recall_hard,nope,0,3163904,35.94083186877563,0.2735793790275337,1707
assoc_recall_hard,nope,0,3163904,38.77445811364968,0.2577621558289397,1707
assoc_recall_hard,nope,0,3163904,41.93610785463071,0.26670574443141853,1706
assoc_recall_hard,nope,0,3163904,45.76449912126538,0.2606912712360867,1707
assoc_recall_hard,nope,0,3163904,52.05858230814294,0.2466315172817809,1707
assoc_recall_hard,nope,1,3163904,11.781359906213364,0.246189917936694,1706
assoc_recall_hard,nope,1,3163904,18.1593438781488,0.2542472173403632,1707
assoc_recall_hard,nope,1,3163904,21.9701230228471,0.24897480960749854,1707
assoc_recall_hard,nope,1,3163904,25.148886283704574,0.25381008206330596,1706
assoc_recall_hard,nope,1,3163904,28.105448154657292,0.24897480960749854,1707
assoc_recall_hard,nope,1,3163904,30.964850615114237,0.255418863503222,1707
assoc_recall_hard,nope,1,3163904,33.61488862837046,0.23798358733880423,1706
assoc_recall_hard,nope,1,3163904,36.39718804920914,0.268306971294669,1707
assoc_recall_hard,nope,1,3163904,39.27475102519039,0.2542472173403632,1707
assoc_recall_hard,nope,1,3163904,42.43728018757327,0.2543962485345838,1706
assoc_recall_hard,nope,1,3163904,46.14235500878735,0.252489748096075,1707
assoc_recall_hard,nope,1,3163904,52.53719976567077,0.2677211482132396,1707
assoc_recall_hard,nope,2,3163904,11.702813599062134,0.28839390386869873,1706
assoc_recall_hard,nope,2,3163904,18.11775043936731,0.2513181019332162,1707
assoc_recall_hard,nope,2,3163904,21.766842413591096,0.2741652021089631,1707
assoc_recall_hard,nope,2,3163904,24.86459554513482,0.2772567409144197,1706
assoc_recall_hard,nope,2,3163904,27.756883421206794,0.2735793790275337,1707
assoc_recall_hard,nope,2,3163904,30.482718219097833,0.2694786174575278,1707
assoc_recall_hard,nope,2,3163904,33.160023446658855,0.2772567409144197,1706
assoc_recall_hard,nope,2,3163904,35.926772114821325,0.27123608670181604,1707
assoc_recall_hard,nope,2,3163904,38.94669009958992,0.2677211482132396,1707
assoc_recall_hard,nope,2,3163904,42.1189917936694,0.2620164126611958,1706
assoc_recall_hard,nope,2,3163904,45.93087287639133,0.2688927943760984,1707
assoc_recall_hard,nope,2,3163904,52.3087287639133,0.2688927943760984,1707
assoc_recall_hard,rope,0,3163904,11.543962485345839,0.2719812426729191,1706
assoc_recall_hard,rope,0,3163904,17.679554774458115,0.25717633274751023,1707
assoc_recall_hard,rope,0,3163904,21.394844756883423,0.26479203280609254,1707
assoc_recall_hard,rope,0,3163904,24.579718640093787,0.2749120750293083,1706
assoc_recall_hard,rope,0,3163904,27.51376684241359,0.2542472173403632,1707
assoc_recall_hard,rope,0,3163904,30.379027533684827,0.2677211482132396,1707
assoc_recall_hard,rope,0,3163904,33.15005861664713,0.235052754982415,1706
assoc_recall_hard,rope,0,3163904,35.94083186877563,0.27182190978324544,1707
assoc_recall_hard,rope,0,3163904,38.77445811364968,0.2536613942589338,1707
assoc_recall_hard,rope,0,3163904,41.93610785463071,0.26787807737397423,1706
assoc_recall_hard,rope,0,3163904,45.76449912126538,0.2659636789689514,1707
assoc_recall_hard,rope,0,3163904,52.05858230814294,0.2460456942003515,1707
assoc_recall_hard,rope,1,3163904,11.781359906213364,0.25205158264947247,1706
assoc_recall_hard,rope,1,3163904,18.1593438781488,0.2513181019332162,1707
assoc_recall_hard,rope,1,3163904,21.9701230228471,0.2478031634446397,1707
assoc_recall_hard,rope,1,3163904,25.148886283704574,0.2456037514654162,1706
assoc_recall_hard,rope,1,3163904,28.105448154657292,0.2454598711189221,1707
assoc_recall_hard,rope,1,3163904,30.964850615114237,0.24897480960749854,1707
assoc_recall_hard,rope,1,3163904,33.61488862837046,0.22977725674091443,1706
assoc_recall_hard,rope,1,3163904,36.39718804920914,0.26537785588752194,1707
assoc_recall_hard,rope,1,3163904,39.27475102519039,0.2536613942589338,1707
assoc_recall_hard,rope,1,3163904,42.43728018757327,0.2444314185228605,1706
assoc_recall_hard,rope,1,3163904,46.14235500878735,0.2501464557703574,1707
assoc_recall_hard,rope,1,3163904,52.53719976567077,0.2595196250732279,1707
assoc_recall_hard,rope,2,3163904,11.702813599062134,0.29308323563892147,1706
assoc_recall_hard,rope,2,3163904,18.11775043936731,0.2565905096660808,1707
assoc_recall_hard,rope,2,3163904,21.766842413591096,0.27299355594610425,1707
assoc_recall_hard,rope,2,3163904,24.86459554513482,0.28194607268464245,1706
assoc_recall_hard,rope,2,3163904,27.756883421206794,0.2688927943760984,1707
assoc_recall_hard,rope,2,3163904,30.482718219097833,0.2688927943760984,1707
assoc_recall_hard,rope,2,3163904,33.160023446658855,0.2731535756154748,1706
assoc_recall_hard,rope,2,3163904,35.926772114821325,0.2688927943760984,1707
assoc_recall_hard,rope,2,3163904,38.94669009958992,0.27006444053895723,1707
assoc_recall_hard,rope,2,3163904,42.1189917936694,0.2514654161781946,1706
assoc_recall_hard,rope,2,3163904,45.93087287639133,0.26362038664323373,1707
assoc_recall_hard,rope,2,3163904,52.3087287639133,0.255418863503222,1707
assoc_recall_hard,semrf_hard,0,3250307,11.543962485345839,1.0,1706
assoc_recall_hard,semrf_hard,0,3250307,17.679554774458115,1.0,1707
assoc_recall_hard,semrf_hard,0,3250307,21.394844756883423,1.0,1707
assoc_recall_hard,semrf_hard,0,3250307,24.579718640093787,1.0,1706
assoc_recall_hard,semrf_hard,0,3250307,27.51376684241359,1.0,1707
assoc_recall_hard,semrf_hard,0,3250307,30.379027533684827,1.0,1707
assoc_recall_hard,semrf_hard,0,3250307,33.15005861664713,1.0,1706
assoc_recall_hard,semrf_hard,0,3250307,35.94083186877563,1.0,1707
assoc_recall_hard,semrf_hard,0,3250307,38.77445811364968,1.0,1707
assoc_recall_hard,semrf_hard,0,3250307,41.93610785463071,1.0,1706
assoc_recall_hard,semrf_hard,0,3250307,45.76449912126538,1.0,1707
assoc_recall_hard,semrf_hard,0,3250307,52.05858230814294,1.0,1707
assoc_recall_hard,semrf_hard,1,3250307,11.781359906213364,0.25381008206330596,1706
assoc_recall_hard,semrf_hard,1,3250307,18.1593438781488,0.2501464557703574,1707
assoc_recall_hard,semrf_hard,1,3250307,21.9701230228471,0.2472173403632103,1707
assoc_recall_hard,semrf_hard,1,3250307,25.148886283704574,0.25498241500586166,1706
assoc_recall_hard,semrf_hard,1,3250307,28.105448154657292,0.2460456942003515,1707
assoc_recall_hard,semrf_hard,1,3250307,30.964850615114237,0.2466315172817809,1707
assoc_recall_hard,semrf_hard,1,3250307,33.61488862837046,0.2321219226260258,1706
assoc_recall_hard,semrf_hard,1,3250307,36.39718804920914,0.2694786174575278,1707
assoc_recall_hard,semrf_hard,1,3250307,39.27475102519039,0.2577621558289397,1707
assoc_recall_hard,semrf_hard,1,3250307,42.43728018757327,0.2444314185228605,1706
assoc_recall_hard,semrf_hard,1,3250307,46.14235500878735,0.2501464557703574,1707
assoc_recall_hard,semrf_hard,1,3250307,52.53719976567077,0.24897480960749854,1707
assoc_recall_hard,semrf_K64,0,3266819,11.543962485345839,0.2309495896834701,1706
assoc_recall_hard,semrf_K64,0,3266819,17.679554774458115,0.2630345635618043,1707
assoc_recall_hard,semrf_K64,0,3266819,21.394844756883423,0.2958406561218512,1707
assoc_recall_hard,semrf_K64,0,3266819,24.579718640093787,0.2901524032825322,1706
assoc_recall_hard,semrf_K64,0,3266819,27.51376684241359,0.31341534856473346,1707
assoc_recall_hard,semrf_K64,0,3266819,30.379027533684827,0.3104862331575864,1707
assoc_recall_hard,semrf_K64,0,3266819,33.15005861664713,0.3071512309495897,1706
assoc_recall_hard,semrf_K64,0,3266819,35.94083186877563,0.31165787932044525,1707
assoc_recall_hard,semrf_K64,0,3266819,38.77445811364968,0.31282952548330406,1707
assoc_recall_hard,semrf_K64,0,3266819,41.93610785463071,0.3452520515826495,1706
assoc_recall_hard,semrf_K64,0,3266819,45.76449912126538,0.3526654950205038,1707
assoc_recall_hard,semrf_K64,0,3266819,52.05858230814294,0.3591095489162273,1707
assoc_recall_hard,semrf_K64,1,3266819,11.781359906213364,0.2854630715123095,1706
assoc_recall_hard,semrf_K64,1,3266819,18.1593438781488,0.30697129466900996,1707
assoc_recall_hard,semrf_K64,1,3266819,21.9701230228471,0.30579964850615116,1707
assoc_recall_hard,semrf_K64,1,3266819,25.148886283704574,0.3048065650644783,1706
assoc_recall_hard,semrf_K64,1,3266819,28.105448154657292,0.3268892794376098,1707
assoc_recall_hard,semrf_K64,1,3266819,30.964850615114237,0.3186877562975981,1707
assoc_recall_hard,semrf_K64,1,3266819,33.61488862837046,0.32297772567409144,1706
assoc_recall_hard,semrf_K64,1,3266819,36.39718804920914,0.3368482718219098,1707
assoc_recall_hard,semrf_K64,1,3266819,39.27475102519039,0.3403632103104862,1707
assoc_recall_hard,semrf_K64,1,3266819,42.43728018757327,0.35345838218053927,1706
assoc_recall_hard,semrf_K64,1,3266819,46.14235500878735,0.35618043350908024,1707
assoc_recall_hard,semrf_K64,1,3266819,52.53719976567077,0.38898652606912715,1707
assoc_recall_hard,semrf_K8,0,3248003,11.543962485345839,0.29308323563892147,1706
assoc_recall_hard,semrf_K8,0,3248003,17.679554774458115,0.3157586408904511,1707
assoc_recall_hard,semrf_K8,0,3248003,21.394844756883423,0.3087287639132982,1707
assoc_recall_hard,semrf_K8,0,3248003,24.579718640093787,0.32063305978898005,1706
assoc_recall_hard,semrf_K8,0,3248003,27.51376684241359,0.325717633274751,1707
assoc_recall_hard,semrf_K8,0,3248003,30.379027533684827,0.3327475102519039,1707
assoc_recall_hard,semrf_K8,0,3248003,33.15005861664713,0.33411488862837047,1706
assoc_recall_hard,semrf_K8,0,3248003,35.94083186877563,0.3333333333333333,1707
assoc_recall_hard,semrf_K8,0,3248003,38.77445811364968,0.3456356180433509,1707
assoc_recall_hard,semrf_K8,0,3248003,41.93610785463071,0.3528722157092614,1706
assoc_recall_hard,semrf_K8,0,3248003,45.76449912126538,0.3456356180433509,1707
assoc_recall_hard,semrf_K8,0,3248003,52.05858230814294,0.36789689513766843,1707
assoc_recall_hard,semrf_K8,1,3248003,11.781359906213364,0.4126611957796014,1706
assoc_recall_hard,semrf_K8,1,3248003,18.1593438781488,0.4176918570591681,1707
assoc_recall_hard,semrf_K8,1,3248003,21.9701230228471,0.4194493263034564,1707
assoc_recall_hard,semrf_K8,1,3248003,25.148886283704574,0.4015240328253224,1706
assoc_recall_hard,semrf_K8,1,3248003,28.105448154657292,0.4100761570005858,1707
assoc_recall_hard,semrf_K8,1,3248003,30.964850615114237,0.4030462800234329,1707
assoc_recall_hard,semrf_K8,1,3248003,33.61488862837046,0.39976553341148885,1706
assoc_recall_hard,semrf_K8,1,3248003,36.39718804920914,0.4083186877562976,1707
assoc_recall_hard,semrf_K8,1,3248003,39.27475102519039,0.4018746338605741,1707
assoc_recall_hard,semrf_K8,1,3248003,42.43728018757327,0.4097303634232122,1706
assoc_recall_hard,semrf_K8,1,3248003,46.14235500878735,0.40597539543058,1707
assoc_recall_hard,semrf_K8,1,3248003,52.53719976567077,0.4206209724663152,1707
assoc_recall_hard,semrf_no_res,0,3233923,11.543962485345839,0.2737397420867526,1706
assoc_recall_hard,semrf_no_res,0,3233923,17.679554774458115,0.2694786174575278,1707
assoc_recall_hard,semrf_no_res,0,3233923,21.394844756883423,0.2595196250732279,1707
assoc_recall_hard,semrf_no_res,0,3233923,24.579718640093787,0.2813599062133646,1706
assoc_recall_hard,semrf_no_res,0,3233923,27.51376684241359,0.2601054481546573,1707
assoc_recall_hard,semrf_no_res,0,3233923,30.379027533684827,0.26479203280609254,1707
assoc_recall_hard,semrf_no_res,0,3233923,33.15005861664713,0.235052754982415,1706
assoc_recall_hard,semrf_no_res,0,3233923,35.94083186877563,0.2694786174575278,1707
assoc_recall_hard,semrf_no_res,0,3233923,38.77445811364968,0.2530755711775044,1707
assoc_recall_hard,semrf_no_res,0,3233923,41.93610785463071,0.26436107854630714,1706
assoc_recall_hard,semrf_no_res,0,3233923,45.76449912126538,0.26420620972466313,1707
assoc_recall_hard,semrf_no_res,0,3233923,52.05858230814294,0.24194493263034564,1707
assoc_recall_hard,semrf_no_res,1,3233923,11.781359906213364,0.2567409144196952,1706
assoc_recall_hard,semrf_no_res,1,3233923,18.1593438781488,0.2753368482718219,1707
assoc_recall_hard,semrf_no_res,1,3233923,21.9701230228471,0.26537785588752194,1707
assoc_recall_hard,semrf_no_res,1,3233923,25.148886283704574,0.2813599062133646,1706
assoc_recall_hard,semrf_no_res,1,3233923,28.105448154657292,0.27006444053895723,1707
assoc_recall_hard,semrf_no_res,1,3233923,30.964850615114237,0.27826596367896894,1707
assoc_recall_hard,semrf_no_res,1,3233923,33.61488862837046,0.2620164126611958,1706
assoc_recall_hard,semrf_no_res,1,3233923,36.39718804920914,0.28646748681898065,1707
assoc_recall_hard,semrf_no_res,1,3233923,39.27475102519039,0.2823667252489748,1707
assoc_recall_hard,semrf_no_res,1,3233923,42.43728018757327,0.25732708089097306,1706
assoc_recall_hard,semrf_no_res,1,3233923,46.14235500878735,0.27006444053895723,1707
assoc_recall_hard,semrf_no_res,1,3233923,52.53719976567077,0.29115407147041594,1707
assoc_recall_hard,semrf_no_sem,0,3250051,11.543962485345839,1.0,1706
assoc_recall_hard,semrf_no_sem,0,3250051,17.679554774458115,1.0,1707
assoc_recall_hard,semrf_no_sem,0,3250051,21.394844756883423,1.0,1707
assoc_recall_hard,semrf_no_sem,0,3250051,24.579718640093787,1.0,1706
assoc_recall_hard,semrf_no_sem,0,3250051,27.51376684241359,1.0,1707
assoc_recall_hard,semrf_no_sem,0,3250051,30.379027533684827,1.0,1707
assoc_recall_hard,semrf_no_sem,0,3250051,33.15005861664713,1.0,1706
assoc_recall_hard,semrf_no_sem,0,3250051,35.94083186877563,1.0,1707
assoc_recall_hard,semrf_no_sem,0,3250051,38.77445811364968,1.0,1707
assoc_recall_hard,semrf_no_sem,0,3250051,41.93610785463071,1.0,1706
assoc_recall_hard,semrf_no_sem,0,3250051,45.76449912126538,1.0,1707
assoc_recall_hard,semrf_no_sem,0,3250051,52.05858230814294,1.0,1707
assoc_recall_hard,semrf_no_sem,1,3250051,11.781359906213364,0.2608440797186401,1706
assoc_recall_hard,semrf_no_sem,1,3250051,18.1593438781488,0.2560046865846514,1707
assoc_recall_hard,semrf_no_sem,1,3250051,21.9701230228471,0.2501464557703574,1707
assoc_recall_hard,semrf_no_sem,1,3250051,25.148886283704574,0.2485345838218054,1706
assoc_recall_hard,semrf_no_sem,1,3250051,28.105448154657292,0.2542472173403632,1707
assoc_recall_hard,semrf_no_sem,1,3250051,30.964850615114237,0.2448740480374927,1707
assoc_recall_hard,semrf_no_sem,1,3250051,33.61488862837046,0.23036342321219228,1706
assoc_recall_hard,semrf_no_sem,1,3250051,36.39718804920914,0.2677211482132396,1707
assoc_recall_hard,semrf_no_sem,1,3250051,39.27475102519039,0.2548330404217926,1707
assoc_recall_hard,semrf_no_sem,1,3250051,42.43728018757327,0.24267291910902697,1706
assoc_recall_hard,semrf_no_sem,1,3250051,46.14235500878735,0.24838898652606914,1707
assoc_recall_hard,semrf_no_sem,1,3250051,52.53719976567077,0.252489748096075,1707
assoc_recall_hard,semrf_no_time,0,3250179,11.543962485345839,0.26436107854630714,1706
assoc_recall_hard,semrf_no_time,0,3250179,17.679554774458115,0.2589338019917985,1707
assoc_recall_hard,semrf_no_time,0,3250179,21.394844756883423,0.2624487404803749,1707
assoc_recall_hard,semrf_no_time,0,3250179,24.579718640093787,0.26143024618991795,1706
assoc_recall_hard,semrf_no_time,0,3250179,27.51376684241359,0.2565905096660808,1707
assoc_recall_hard,semrf_no_time,0,3250179,30.379027533684827,0.27123608670181604,1707
assoc_recall_hard,semrf_no_time,0,3250179,33.15005861664713,0.23856975381008205,1706
assoc_recall_hard,semrf_no_time,0,3250179,35.94083186877563,0.2677211482132396,1707
assoc_recall_hard,semrf_no_time,0,3250179,38.77445811364968,0.2501464557703574,1707
assoc_recall_hard,semrf_no_time,0,3250179,41.93610785463071,0.2661195779601407,1706
assoc_recall_hard,semrf_no_time,0,3250179,45.76449912126538,0.26537785588752194,1707
assoc_recall_hard,semrf_no_time,0,3250179,52.05858230814294,0.24897480960749854,1707
assoc_recall_hard,semrf_no_time,1,3250179,11.781359906213364,0.246189917936694,1706
assoc_recall_hard,semrf_no_time,1,3250179,18.1593438781488,0.2519039250146456,1707
assoc_recall_hard,semrf_no_time,1,3250179,21.9701230228471,0.2466315172817809,1707
assoc_recall_hard,semrf_no_time,1,3250179,25.148886283704574,0.2473622508792497,1706
assoc_recall_hard,semrf_no_time,1,3250179,28.105448154657292,0.2501464557703574,1707
assoc_recall_hard,semrf_no_time,1,3250179,30.964850615114237,0.2472173403632103,1707
assoc_recall_hard,semrf_no_time,1,3250179,33.61488862837046,0.22977725674091443,1706
assoc_recall_hard,semrf_no_time,1,3250179,36.39718804920914,0.2688927943760984,1707
assoc_recall_hard,semrf_no_time,1,3250179,39.27475102519039,0.2530755711775044,1707
assoc_recall_hard,semrf_no_time,1,3250179,42.43728018757327,0.24677608440797186,1706
assoc_recall_hard,semrf_no_time,1,3250179,46.14235500878735,0.252489748096075,1707
assoc_recall_hard,semrf_no_time,1,3250179,52.53719976567077,0.2612770943175161,1707
assoc_recall_hard,semrf,0,3250307,11.543962485345839,1.0,1706
assoc_recall_hard,semrf,0,3250307,17.679554774458115,1.0,1707
assoc_recall_hard,semrf,0,3250307,21.394844756883423,1.0,1707
assoc_recall_hard,semrf,0,3250307,24.579718640093787,1.0,1706
assoc_recall_hard,semrf,0,3250307,27.51376684241359,1.0,1707
assoc_recall_hard,semrf,0,3250307,30.379027533684827,1.0,1707
assoc_recall_hard,semrf,0,3250307,33.15005861664713,1.0,1706
assoc_recall_hard,semrf,0,3250307,35.94083186877563,1.0,1707
assoc_recall_hard,semrf,0,3250307,38.77445811364968,1.0,1707
assoc_recall_hard,semrf,0,3250307,41.93610785463071,1.0,1706
assoc_recall_hard,semrf,0,3250307,45.76449912126538,1.0,1707
assoc_recall_hard,semrf,0,3250307,52.05858230814294,1.0,1707
assoc_recall_hard,semrf,1,3250307,11.781359906213364,0.32590855803048063,1706
assoc_recall_hard,semrf,1,3250307,18.1593438781488,0.3444639718804921,1707
assoc_recall_hard,semrf,1,3250307,21.9701230228471,0.3292325717633275,1707
assoc_recall_hard,semrf,1,3250307,25.148886283704574,0.34759671746776083,1706
assoc_recall_hard,semrf,1,3250307,28.105448154657292,0.3362624487404804,1707
